Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
142.9281,2.382135,-0.0184,-0.3545,-0.2661,-0.3087,-0.2685,-0.1973,-0.4972,0.1314,0.0864,0.0896,0.0803,0.0334,-0.0495
143.7863,2.396438333,-0.1268,-0.3756,-0.3694,-0.3374,-0.193,-0.1848,-0.1356,0.1398,0.1318,0.1002,0.1022,0.027,-0.0049
144.6391,2.410651667,-0.0841,-0.3026,-0.259,-0.3319,-0.2583,-0.2659,-0.1541,0.1825,0.091,0.0673,0.0362,0.0197,0.1551
145.5293,2.425488333,-0.0908,-0.3893,-0.2466,-0.4195,-0.2117,-0.2783,-0.3274,0.1091,0.0968,0.0803,0.0717,0.04,0.0165
146.3814,2.43969,-0.0475,-0.3367,-0.2713,-0.3421,-0.2147,-0.2949,-0.1463,0.1059,0.1172,0.0576,0.0899,0.0164,0.0844
147.2434,2.454056667,0.0395,-0.4558,-0.3753,-0.3675,-0.3074,-0.3696,-0.6459,0.1267,0.114,0.0882,0.0807,0.0243,0.0275
148.1415,2.469025,0.0458,-0.4808,-0.4642,-0.3499,-0.2219,-0.2671,-0.455,0.2231,0.0986,0.018,0.0634,0.0437,0.1387
148.9735,2.482891667,0.1659,-0.4606,-0.4229,-0.3199,-0.2857,-0.1705,-0.3395,0.1287,0.0735,0.09,0.0656,0.0428,0.0857
149.8281,2.497135,-0.0421,-0.4372,-0.3072,-0.323,-0.3645,-0.1528,-0.2485,0.1439,0.0773,0.0782,0.0614,0.083,0.015
150.7189,2.511981667,0.0204,-0.4365,-0.5368,-0.3238,-0.278,-0.2428,-0.762,0.1296,0.1206,0.0807,0.033,0.1071,0.0301
151.6242,2.52707,-0.0295,-0.4343,-0.2558,-0.3255,-0.3737,-0.1831,-0.3937,0.1411,0.0581,0.0934,0.0524,-0.0544,-0.0081
152.4995,2.541658333,-0.0389,-0.3929,-0.3318,-0.4239,-0.2879,-0.2522,-0.3445,0.161,0.0845,0.0985,0.0689,0.0631,0.0107
153.3634,2.556056667,0.0899,-0.5846,-0.3647,-0.2865,-0.2954,-0.5289,-0.3662,0.1419,0.0396,0.1096,0.0735,-0.0245,-0.0604
154.2508,2.570846667,0.0702,-0.459,-0.1903,-0.3516,-0.2963,-0.4279,-0.262,0.1575,0.0973,0.1113,0.0798,0.1178,0.1032
155.1578,2.585963333,-0.0932,-0.2597,-0.3541,-0.3515,-0.2931,-0.2738,-0.7565,0.1707,0.0808,0.0992,0.046,-0.0896,0.1016
155.9819,2.599698333,0.0522,-0.5128,-0.2513,-0.3388,-0.3394,-0.2658,-0.6254,0.1623,0.097,0.0514,0.0695,0.0658,0.0743
156.8514,2.61419,-0.0512,-0.4906,-0.3607,-0.4296,-0.2841,-0.2478,-0.3227,0.1191,0.08,0.1018,0.0738,0.1129,0.0433
157.698,2.6283,-0.0236,-0.4856,-0.3369,-0.3985,-0.344,-0.3448,-0.1229,0.1358,0.1402,0.0748,0.0707,0.0757,0.0725
158.5355,2.642258333,-0.021,-0.5037,-0.2612,-0.3815,-0.3142,-0.4454,-0.3117,0.1706,0.1062,0.0885,0.0702,0.033,-0.0311
159.3879,2.656465,0.099,-0.4749,-0.3226,-0.4412,-0.2724,-0.1848,-0.6367,0.1707,0.1034,0.0836,0.0673,0.0253,0.1314
160.2899,2.671498333,0.0743,-0.5155,-0.3813,-0.3585,-0.3574,-0.3136,-0.285,0.1765,0.0731,0.0635,0.0722,0.0416,-0.0072
161.1701,2.686168333,-0.0338,-0.4279,-0.3328,-0.3561,-0.2699,-0.2606,-0.0978,0.1365,0.0539,0.0982,0.0772,0.0522,-0.1503
162.0282,2.70047,0.1138,-0.3873,-0.374,-0.411,-0.3204,-0.2926,-0.4081,0.1536,0.0943,0.0903,0.0559,0.0487,0.1018
162.9012,2.71502,0.0721,-0.4861,-0.2608,-0.3795,-0.3521,-0.4052,-0.5277,0.1605,0.1024,0.0813,0.0711,0.0525,0.0374
163.7843,2.729738333,0.1073,-0.5959,-0.3818,-0.4099,-0.2741,-0.4604,-0.31,0.175,0.0866,0.0742,0.0728,-0.0554,0.0456
164.6291,2.743818333,-0.0802,-0.4681,-0.2768,-0.3415,-0.363,-0.2231,-0.0607,0.18,0.1733,0.0894,0.0575,0.0392,0.0523
165.4359,2.757265,0.0449,-0.3591,-0.4657,-0.354,-0.2626,-0.4178,-0.473,0.1319,0.1597,0.1267,0.106,0.0539,-0.0356
166.3104,2.77184,-0.2294,-0.41,-0.4293,-0.3922,-0.3276,-0.1962,-0.5183,0.1372,0.0856,0.099,0.0845,0.1055,0.0276
167.2141,2.786901667,0.0177,-0.4534,-0.3099,-0.4468,-0.2836,-0.2665,-0.4316,0.1553,0.1727,0.0933,0.0661,0.0764,-0.0008
168.0554,2.800923333,0.0469,-0.4444,-0.2568,-0.434,-0.2599,-0.1719,-0.5571,0.1503,0.0807,0.0924,0.0765,0.0564,0.2077
168.9214,2.815356667,0.0545,-0.4977,-0.4559,-0.4442,-0.3681,-0.2273,-0.6529,0.2088,0.071,0.0714,0.0717,0.1111,0.0186
169.7973,2.829955,0.0185,-0.381,-0.4719,-0.3878,-0.3731,-0.2869,-0.9053,0.1571,0.0964,0.107,0.0772,0.0466,0.1
170.6619,2.844365,0.0754,-0.4491,-0.4175,-0.3587,-0.2588,-0.3154,0.0401,0.1457,0.1057,0.1052,0.0836,0.123,0.0799
171.4921,2.858201667,0.1231,-0.4545,-0.2527,-0.3692,-0.2921,-0.3867,-0.5003,0.1868,0.0644,0.0886,0.0724,0.0921,0.051
172.3847,2.873078333,0.0991,-0.4397,-0.2981,-0.3655,-0.3066,-0.2719,-0.0622,0.1848,0.1317,0.1067,0.0743,0.0175,0.1489
173.2701,2.887835,0.1242,-0.5644,-0.4997,-0.4382,-0.3106,-0.3713,-0.6618,0.1683,0.0773,0.0992,0.0836,0.0348,-0.0317
174.1214,2.902023333,0.0742,-0.4116,-0.4144,-0.4614,-0.2458,-0.3531,-0.3631,0.1865,0.1067,0.0824,0.069,0.0632,0.12
174.9794,2.916323333,0.0006,-0.6794,-0.4006,-0.4832,-0.2348,-0.3648,-0.3685,0.2017,0.0989,0.0783,0.109,0.074,0.0931
175.8561,2.930935,-0.0841,-0.5707,-0.3184,-0.4514,-0.2289,-0.3367,-0.5473,0.1249,0.0767,0.0934,0.0922,0.1039,-0.012
176.728,2.945466667,-0.1106,-0.4551,-0.4274,-0.3713,-0.2535,-0.3684,0.2981,0.137,0.121,0.0881,0.0597,0.0482,0.0705
177.5595,2.959325,0.0944,-0.4585,-0.4242,-0.394,-0.4112,-0.4234,-0.3952,0.1106,0.1168,0.125,0.0674,0.0769,-0.0811
178.4495,2.974158333,0.0151,-0.4646,-0.3906,-0.4348,-0.309,-0.3834,-0.3127,0.1506,0.1327,0.1033,0.0906,0.0521,0.0591
179.35,2.989166667,0.0737,-0.5592,-0.1748,-0.3703,-0.3934,-0.0917,-0.6092,0.1594,0.1192,0.0941,0.0406,0.133,0.1334
180.1675,3.002791667,0.1206,-0.3324,-0.3026,-0.3611,-0.2883,-0.4478,-0.5953,0.1557,0.081,0.0984,0.0712,0.0901,0.0667
181.0235,3.017058333,0.025,-0.4833,-0.3792,-0.3746,-0.3353,-0.3841,-0.5304,0.1573,0.1275,0.0947,0.0781,0.0413,0.0852
181.8373,3.030621667,0.0102,-0.4415,-0.3398,-0.4614,-0.2663,-0.4234,-0.5442,0.1512,0.0746,0.1312,0.0731,0.1257,0.0995
182.6933,3.044888333,0.022,-0.4668,-0.4962,-0.5151,-0.3321,-0.2927,-0.6735,0.1472,0.1017,0.1031,0.0855,0.0236,-0.0881
183.559,3.059316667,0.1,-0.5474,-0.3012,-0.4354,-0.3006,-0.4314,-0.3277,0.1629,0.1048,0.0566,0.0443,0.0284,-0.0413
184.4574,3.07429,0.1212,-0.4326,-0.401,-0.4262,-0.3779,-0.3051,-0.6304,0.1781,0.0988,0.1043,0.0737,0.0238,0.1512
185.3279,3.088798333,0.0137,-0.6946,-0.3542,-0.3733,-0.2893,-0.3116,-0.6178,0.1445,0.1327,0.105,0.0727,0.0158,0.0546
186.1342,3.102236667,-0.1051,-0.555,-0.4373,-0.4808,-0.3046,-0.4763,-0.6474,0.1594,0.1031,0.0645,0.0644,0.0781,0.1629
187.0117,3.116861667,0.0586,-0.5304,-0.5825,-0.4176,-0.3316,-0.2887,-0.3122,0.2117,0.109,0.0855,0.0842,0.0195,0.1453
187.8882,3.13147,0.0295,-0.538,-0.4702,-0.3766,-0.3599,-0.4449,-0.3888,0.1563,0.0898,0.0979,0.0816,0.0761,0.2765
188.7343,3.145571667,0.0237,-0.4848,-0.4074,-0.4452,-0.3299,-0.272,-0.1403,0.2119,0.1675,0.1141,0.1187,0.0761,0.2132
189.6003,3.160005,0.0987,-0.537,-0.3847,-0.4555,-0.3752,-0.1983,-0.399,0.1634,0.0704,0.0883,0.0644,0.0751,0.0884
190.5054,3.17509,0.0315,-0.5174,-0.3908,-0.4709,-0.3182,-0.387,-0.5378,0.18,0.0956,0.0696,0.1029,0.0587,-0.0777
191.3682,3.18947,0.0423,-0.6432,-0.4005,-0.4924,-0.3816,-0.5311,-0.698,0.1965,0.0841,0.0783,0.0997,0.0683,0.1043
192.2152,3.203586667,0.103,-0.5302,-0.2828,-0.4191,-0.3067,-0.4768,-0.3662,0.1589,0.123,0.0822,0.0853,0.073,-0.1614
193.0543,3.217571667,0.0991,-0.5476,-0.4718,-0.4141,-0.3472,-0.2798,-0.5089,0.1267,0.043,0.1261,0.0959,0.1029,-0.0199
193.9202,3.232003333,0.046,-0.4238,-0.4421,-0.5261,-0.284,-0.5242,-0.5481,0.1811,0.1009,0.1016,0.0688,0.0373,-0.109
194.7736,3.246226667,-0.0313,-0.6431,-0.417,-0.381,-0.3108,-0.4555,-0.4964,0.1877,0.1146,0.0766,0.1155,0.0444,0.098
195.6432,3.26072,0.0126,-0.6355,-0.5415,-0.4693,-0.2538,-0.4581,-0.5998,0.1687,0.1085,0.1196,0.0845,0.0174,0.073
196.5219,3.275365,0.0573,-0.5349,-0.4091,-0.5078,-0.38,-0.4019,-0.7234,0.1168,0.0863,0.1105,0.1005,0.0249,-0.08
197.3873,3.289788333,0.0625,-0.5148,-0.3769,-0.4554,-0.2843,-0.4514,-0.6469,0.1675,0.084,0.104,0.1097,0.0431,-0.0359
198.2602,3.304336667,0.1107,-0.7093,-0.47,-0.5271,-0.4002,-0.2625,-0.4264,0.1691,0.0793,0.0649,0.1029,0.1039,0.0198
199.1381,3.318968333,0.0034,-0.5493,-0.3651,-0.5427,-0.4458,-0.4135,-0.5422,0.2088,0.121,0.0805,0.1003,0.0722,-0.0922
200.0059,3.333431667,0.0144,-0.5437,-0.4965,-0.4272,-0.3447,-0.2808,-0.3619,0.1889,0.1289,0.0956,0.0979,0.0158,0.1737
200.811,3.34685,0.0584,-0.6469,-0.4022,-0.4238,-0.3984,-0.3682,-0.24,0.1623,0.1038,0.0827,0.1046,0.0351,0.1309
201.6776,3.361293333,-0.0548,-0.5372,-0.4677,-0.5301,-0.3349,-0.4251,-0.2171,0.1558,0.1371,0.1043,0.0802,0.0806,0.1062
202.5647,3.376078333,-0.072,-0.5957,-0.5284,-0.4207,-0.3465,-0.4117,-0.6582,0.1588,0.1707,0.1086,0.0732,0.0996,0.071
203.4215,3.390358333,-0.0222,-0.4261,-0.4168,-0.4866,-0.337,-0.5956,-0.6576,0.214,0.0648,0.1042,0.0797,0.0542,0.0856
204.2681,3.404468333,-0.0228,-0.5266,-0.5526,-0.4378,-0.421,-0.4474,-0.3603,0.1937,0.1212,0.1347,0.0911,0.1247,0.0319
205.1705,3.419508333,0.0255,-0.6629,-0.4869,-0.4455,-0.3092,-0.4559,-0.8421,0.1443,0.1193,0.0795,0.0783,0.1064,-0.1831
206.0304,3.43384,0.1053,-0.4553,-0.3883,-0.4575,-0.4517,-0.4547,-0.5515,0.1909,0.1435,0.089,0.0785,0.0806,-0.0218
206.9092,3.448486667,0.1429,-0.5008,-0.4716,-0.4655,-0.4211,-0.3457,-0.6438,0.1922,0.1068,0.0849,0.1012,0.0678,-0.0957
207.7813,3.463021667,-0.0316,-0.5909,-0.6094,-0.4394,-0.3724,-0.2406,-0.8472,0.1753,0.1299,0.1113,0.0742,0.1643,0.0731
208.6689,3.477815,0.0253,-0.5247,-0.5236,-0.4406,-0.3885,-0.5632,-0.4546,0.1585,0.0807,0.0986,0.1004,0.0103,0.0647
209.542,3.492366667,-0.0178,-0.5872,-0.4645,-0.4372,-0.4057,-0.289,-0.0222,0.1533,0.1098,0.0978,0.1119,0.0465,0.0781
210.4055,3.506758333,0.0617,-0.4555,-0.541,-0.5293,-0.4186,-0.4313,-0.2788,0.1768,0.1066,0.1279,0.1208,0.075,0.0723
211.2831,3.521385,0.1857,-0.5451,-0.3916,-0.5063,-0.3554,-0.2796,-0.2838,0.2268,0.0766,0.0919,0.1177,0.0369,-0.1239
212.1621,3.536035,-0.0261,-0.6994,-0.509,-0.4749,-0.3419,-0.4003,-0.7918,0.1836,0.1136,0.0963,0.0992,0.0785,0.0711
213.0001,3.550001667,0.0917,-0.5902,-0.4999,-0.452,-0.4819,-0.3898,0.0577,0.1444,0.1311,0.0864,0.0801,0.1711,0.1218
213.848,3.564133333,0.01,-0.6363,-0.5345,-0.4946,-0.4018,-0.3367,-0.1956,0.1696,0.0872,0.0998,0.0715,0.1155,-0.0346
214.7292,3.57882,-0.0621,-0.5623,-0.5134,-0.5442,-0.4603,-0.5906,-0.4042,0.1876,0.1148,0.0856,0.0497,0.0518,0.1461
215.6042,3.593403333,0.1021,-0.6626,-0.5012,-0.4293,-0.349,-0.4343,-0.5752,0.2319,0.1524,0.0815,0.0865,0.0498,-0.0408
216.4455,3.607425,0.1143,-0.6542,-0.5045,-0.5029,-0.333,-0.3576,-0.4171,0.177,0.1514,0.1189,0.0918,0.1223,-0.0808
217.3412,3.622353333,0.0956,-0.6233,-0.4867,-0.4413,-0.4359,-0.5432,-0.3967,0.1709,0.0837,0.1173,0.0904,0.0975,0.0624
218.2002,3.63667,0.0586,-0.5905,-0.4854,-0.589,-0.4079,-0.3436,-0.54,0.2148,0.1427,0.1144,0.0698,0.0049,0.1519
219.0654,3.65109,-0.0671,-0.5756,-0.5122,-0.4159,-0.3741,-0.586,-0.3735,0.167,0.0953,0.0623,0.0918,0.0142,0.0683
219.9167,3.665278333,0.077,-0.6671,-0.5097,-0.5604,-0.4731,-0.3992,-0.3689,0.1541,0.1208,0.0941,0.0822,0.0881,-0.012
220.7979,3.679965,0.068,-0.6,-0.5059,-0.5774,-0.3092,-0.2182,-0.6052,0.2104,0.1186,0.1213,0.1051,0.0968,-0.0065
221.6599,3.694331667,0.1604,-0.5102,-0.5615,-0.5033,-0.3408,-0.3766,-0.3417,0.1873,0.1512,0.133,0.0903,0.1657,0.0828
222.5115,3.708525,-0.1173,-0.5578,-0.5419,-0.5009,-0.3709,-0.6256,-0.4514,0.2063,0.165,0.102,0.0706,-0.005,-0.0489
223.3905,3.723175,-0.0287,-0.5278,-0.4495,-0.5276,-0.3761,-0.4447,-0.3312,0.2342,0.1016,0.111,0.0979,0.124,0.036
224.2563,3.737605,0.0256,-0.531,-0.4143,-0.4369,-0.3593,-0.5192,-0.3045,0.1947,0.1101,0.123,0.0935,0.0063,-0.0018
225.0922,3.751536667,0.1492,-0.5873,-0.4657,-0.4013,-0.3942,-0.5266,-0.6874,0.2269,0.1299,0.0866,0.1159,0.1283,0.0198
225.9631,3.766051667,0.0699,-0.6101,-0.4798,-0.5732,-0.3947,-0.2372,-0.2063,0.2219,0.1161,0.0996,0.0658,0.0273,0.177
226.8255,3.780425,0.1204,-0.5084,-0.4252,-0.4637,-0.411,-0.2139,-0.3765,0.2224,0.1472,0.0815,0.1107,0.0075,0.1366
227.7014,3.795023333,0.0038,-0.567,-0.3781,-0.4725,-0.3824,-0.4202,-0.6923,0.2631,0.1374,0.1051,0.1302,0.1276,0.0013
228.541,3.809016667,0.1213,-0.6531,-0.6563,-0.5176,-0.3816,-0.3772,-0.3951,0.2242,0.1554,0.1023,0.0829,0.1695,0.0728
229.4138,3.823563333,0.0768,-0.6574,-0.3596,-0.4995,-0.4162,-0.4197,-0.3639,0.183,0.1011,0.1066,0.0892,0.097,0.0446
230.2998,3.83833,0.0152,-0.6053,-0.5267,-0.6158,-0.4336,-0.4282,-0.3577,0.163,0.1086,0.127,0.0893,0.0571,0.0583
231.1398,3.85233,0.0226,-0.5295,-0.4991,-0.5133,-0.3769,-0.5436,-0.5596,0.1544,0.1724,0.1256,0.0923,0.0751,0.0714
231.9935,3.866558333,0.0928,-0.6568,-0.4727,-0.4377,-0.3772,-0.2564,-0.7229,0.2816,0.1428,0.0991,0.0929,0.095,0.0122
232.8274,3.880456667,0.0085,-0.553,-0.5355,-0.4695,-0.4052,-0.5268,-0.4927,0.2315,0.1292,0.1001,0.0847,0.1344,-0.0053
233.7135,3.895225,-0.0011,-0.6257,-0.4522,-0.5657,-0.3884,-0.5427,-0.0535,0.2137,0.1328,0.1071,0.0803,0.0349,-0.0596
234.5826,3.90971,0.0662,-0.5966,-0.4823,-0.4883,-0.3956,-0.5485,-0.2596,0.1287,0.1095,0.1094,0.1128,0.0254,0.1072
235.4619,3.924365,0.0344,-0.6277,-0.4939,-0.5236,-0.2959,-0.2583,-1.1002,0.2322,0.1759,0.1158,0.0656,-0.0296,0.0409
236.2934,3.938223333,-0.0766,-0.6077,-0.5887,-0.5678,-0.3718,-0.4265,-0.3314,0.2018,0.1076,0.1069,0.0865,0.0966,-0.0501
237.1618,3.952696667,0.1769,-0.5532,-0.5121,-0.4782,-0.3488,-0.4285,-0.7127,0.2012,0.1505,0.108,0.0922,0.0668,-0.0073
237.9994,3.966656667,0.1155,-0.7107,-0.5088,-0.5797,-0.3343,-0.3112,-0.3487,0.2063,0.1363,0.0794,0.0949,0.0405,0.1911
238.8209,3.980348333,0.0982,-0.6063,-0.5696,-0.4966,-0.4761,-0.4099,-0.0425,0.2435,0.1018,0.1157,0.1138,0.0628,-0.2092
239.7034,3.995056667,0.0002,-0.6072,-0.5092,-0.5515,-0.3455,-0.2161,-0.5713,0.19,0.1362,0.1132,0.0939,0.0384,0.0362
240.5952,4.00992,0.0537,-0.6789,-0.4431,-0.5093,-0.3964,-0.5746,-0.48,0.2351,0.1219,0.1338,0.0993,0.0062,-0.0003
241.4605,4.024341667,0.1479,-0.7778,-0.6389,-0.5318,-0.3382,-0.4524,-0.9765,0.2323,0.1451,0.1163,0.086,0.1254,0.0884
242.3334,4.03889,0.0165,-0.6588,-0.4824,-0.5015,-0.5154,-0.5716,-0.6652,0.2034,0.1317,0.1155,0.0929,-0.0153,0.2292
243.187,4.053116667,0.0405,-0.6217,-0.6047,-0.5685,-0.3878,-0.2851,-0.5135,0.2753,0.1169,0.1237,0.089,0.0238,0.1877
244.0633,4.067721667,0.0296,-0.6842,-0.5367,-0.5284,-0.4049,-0.5171,-0.6573,0.2182,0.1778,0.1122,0.1025,0.0503,0.1846
244.9261,4.082101667,-0.0659,-0.6797,-0.4159,-0.6058,-0.3879,-0.229,-0.6509,0.2251,0.159,0.1338,0.1063,0.0902,-0.0357
245.802,4.0967,-0.0341,-0.6438,-0.6095,-0.5607,-0.4084,-0.4009,-0.1943,0.1488,0.13,0.1047,0.1296,0.1495,-0.0036
246.6199,4.110331667,0.0376,-0.7547,-0.5695,-0.5618,-0.3643,-0.2721,-0.3046,0.1899,0.1428,0.1236,0.1146,0.0732,0.0895
247.4775,4.124625,0.0324,-0.6641,-0.4157,-0.6004,-0.5245,-0.4286,-0.8645,0.2285,0.1498,0.1269,0.0785,0.1063,-0.0761
248.3661,4.139435,-0.0715,-0.6556,-0.5559,-0.5611,-0.4306,-0.4307,-0.7204,0.2687,0.1262,0.1215,0.0907,0.0865,0.2235
249.2427,4.154045,0.0768,-0.5523,-0.4836,-0.5867,-0.4522,-0.6136,-0.2684,0.245,0.0539,0.133,0.1001,0.0226,0.1069
250.1075,4.168458333,-0.0015,-0.69,-0.5224,-0.5577,-0.4886,-0.4463,-0.4067,0.2101,0.1264,0.1333,0.1027,0.0816,0.2206
250.98,4.183,-0.0101,-0.6326,-0.5243,-0.6091,-0.4457,-0.5679,-0.6252,0.2139,0.1262,0.1382,0.0706,0.06,0.0109
251.8679,4.197798333,-0.0324,-0.6673,-0.5248,-0.5563,-0.435,-0.525,-0.3489,0.2939,0.1047,0.1372,0.1363,0.0839,-0.0697
252.7462,4.212436667,0.1218,-0.6909,-0.5879,-0.5375,-0.4401,-0.6126,-0.7715,0.2106,0.1389,0.1129,0.0841,0.0544,0.1576
253.6006,4.226676667,0.0681,-0.7672,-0.4544,-0.4788,-0.3982,-0.633,-0.0169,0.2068,0.1169,0.121,0.0874,0.0211,0.153
254.4108,4.24018,0.096,-0.5999,-0.4597,-0.642,-0.401,-0.4526,0.0451,0.2386,0.1254,0.1246,0.0758,0.0777,0.2651
255.1797,4.252995,0.0144,-0.6377,-0.3752,-0.4843,-0.4015,-0.4011,-0.3831,0.1783,0.1642,0.102,0.1045,0.0773,-0.0649
255.8771,4.264618333,0.1613,-0.6032,-0.5595,-0.558,-0.3581,-0.3138,-0.7229,0.2224,0.1471,0.0806,0.0826,0.074,-0.0388
256.5439,4.275731667,0.0359,-0.6071,-0.3621,-0.565,-0.3219,-0.5082,-0.4207,0.2596,0.1035,0.1396,0.1072,0.057,0.0682
257.2149,4.286915,0.134,-0.6707,-0.4879,-0.5489,-0.4402,-0.1961,-0.7505,0.1992,0.1561,0.1279,0.1198,0.0497,0.1266
257.9007,4.298345,-0.0285,-0.6436,-0.5274,-0.4861,-0.424,-0.2556,-0.9725,0.1639,0.135,0.1205,0.1083,0.0777,-0.003
258.6758,4.311263333,0.0072,-0.6983,-0.4492,-0.5287,-0.3828,-0.3701,-0.5795,0.2204,0.1467,0.1226,0.1061,0.1198,0.0334
259.4285,4.323808333,0.0444,-0.6967,-0.5315,-0.5345,-0.5261,-0.4039,-0.3538,0.2395,0.1173,0.1244,0.1022,0.0604,0.2243
260.2911,4.338185,-0.0295,-0.6767,-0.6761,-0.578,-0.4206,-0.6097,-0.7082,0.2183,0.1145,0.1222,0.1348,0.0939,0.1938
261.1153,4.351921667,0.0745,-0.6338,-0.6014,-0.5015,-0.4153,-0.3778,-1.3648,0.1828,0.1217,0.122,0.0857,0.098,0.0342
261.8711,4.364518333,0.0591,-0.6465,-0.6142,-0.534,-0.4472,-0.4945,-0.8601,0.2244,0.1294,0.124,0.1006,0.126,0.0489
262.5524,4.375873333,-0.0502,-0.7425,-0.5402,-0.5468,-0.4323,-0.2016,-0.7135,0.2937,0.1687,0.1379,0.088,0.0498,0.0739
263.2277,4.387128333,0.0442,-0.7727,-0.4274,-0.5288,-0.422,-0.504,-0.4318,0.2304,0.1486,0.1384,0.1023,0.1197,0.2002
263.8974,4.39829,0.0127,-0.637,-0.5852,-0.5768,-0.4456,-0.181,-0.8037,0.2306,0.1173,0.1259,0.1055,0.0916,0.1309
264.57,4.4095,-0.0071,-0.6052,-0.563,-0.4671,-0.401,-0.4399,-0.4281,0.2712,0.1471,0.1337,0.092,0.0522,0.2624
265.2454,4.420756667,0.093,-0.6808,-0.4937,-0.5703,-0.4698,-0.5514,-0.5303,0.15,0.163,0.1088,0.1282,0.044,-0.0098
266.0714,4.434523333,-0.0189,-0.7551,-0.4559,-0.5974,-0.4645,-0.4892,-0.3845,0.2958,0.0877,0.108,0.1001,0.1446,0.0414
266.9284,4.448806667,-0.0279,-0.7387,-0.5155,-0.5875,-0.3944,-0.5781,-0.4766,0.2347,0.1111,0.091,0.0793,-0.0032,0.1223
267.808,4.463466667,0.1243,-0.6351,-0.5507,-0.6485,-0.4332,-0.1294,-0.4375,0.1978,0.1476,0.1349,0.0986,-0.0194,0.1073
268.6661,4.477768333,-0.0903,-0.5954,-0.5844,-0.608,-0.4897,-0.3696,-0.652,0.2282,0.22,0.1586,0.0859,0.0843,-0.0447
269.5032,4.49172,0.044,-0.6889,-0.5443,-0.5075,-0.4476,-0.4197,-0.5416,0.2422,0.1279,0.1478,0.1212,0.0608,0.0638
270.3939,4.506565,0.1055,-0.713,-0.5711,-0.6603,-0.468,-0.2911,-0.3254,0.1911,0.1454,0.1197,0.1278,0.0341,0.0379
271.18,4.519666667,0.0229,-0.7336,-0.6277,-0.5422,-0.3598,-0.5344,-0.3809,0.244,0.1505,0.1272,0.101,0.0692,0.1101
271.9829,4.533048333,-0.1614,-0.6952,-0.4934,-0.5509,-0.5665,-0.4478,-0.3132,0.2065,0.1265,0.1467,0.1026,0.0152,-0.0298
272.8097,4.546828333,-0.0222,-0.7274,-0.5724,-0.5738,-0.49,-0.5792,-0.4731,0.2134,0.1296,0.1012,0.0779,0.0298,0.0031
273.6452,4.560753333,0.0598,-0.6584,-0.5861,-0.6024,-0.452,-0.6485,0.0097,0.2371,0.1471,0.1252,0.1128,0.1192,0.0903
274.4089,4.573481667,0.0334,-0.7087,-0.5849,-0.6038,-0.4478,-0.4295,-0.2515,0.1987,0.1476,0.1,0.1134,0.0837,0.1755
275.1694,4.586156667,-0.0642,-0.7192,-0.5116,-0.6407,-0.4384,-0.4496,-0.403,0.2298,0.1517,0.153,0.112,0.0887,0.0701
276.005,4.600083333,0.0947,-0.7858,-0.5013,-0.5355,-0.4403,-0.5585,-1.1135,0.2515,0.1584,0.133,0.1292,0.0988,0.055
276.8914,4.614856667,-0.0292,-0.6058,-0.573,-0.5012,-0.4751,-0.4166,-0.6082,0.3055,0.1278,0.1752,0.1014,0.0431,0.2491
277.6747,4.627911667,-0.0315,-0.7947,-0.5306,-0.5872,-0.3555,-0.4503,-1.1606,0.2452,0.184,0.1193,0.0832,-0.031,-0.0175
278.4067,4.640111667,0.0224,-0.7636,-0.4313,-0.5265,-0.4802,-0.3671,-0.4536,0.2512,0.1346,0.1618,0.1256,0.1315,0.1844
279.1787,4.652978333,0.0474,-0.6987,-0.5395,-0.5371,-0.4886,-0.5774,-0.5355,0.2193,0.1633,0.1427,0.1287,0.0856,0.0738
280.022,4.667033333,0.0226,-0.7288,-0.6144,-0.5842,-0.4026,-0.5355,-0.7046,0.2024,0.1603,0.1213,0.119,0.0844,0.0611
280.8136,4.680226667,0.0119,-0.8048,-0.5055,-0.5325,-0.5576,-0.5291,-0.4299,0.2358,0.1521,0.1423,0.1144,0.1401,-0.1858
281.6095,4.693491667,0.1505,-0.7658,-0.6075,-0.6152,-0.4939,-0.4244,-0.7703,0.2733,0.1546,0.1397,0.1034,0.0446,0.254
282.3007,4.705011667,-0.2437,-0.7102,-0.5158,-0.6004,-0.3923,-0.4546,-0.4409,0.2195,0.1215,0.1497,0.1023,0.0993,0.248
283.0564,4.717606667,-0.0156,-0.597,-0.5312,-0.5058,-0.4648,-0.3652,-0.6187,0.2013,0.1528,0.1326,0.1045,0.0573,-0.0773
283.8821,4.731368333,-0.0044,-0.6652,-0.592,-0.5454,-0.5038,-0.5092,-0.2339,0.2084,0.15,0.1391,0.0931,0.0653,0.0057
284.6629,4.744381667,-0.0605,-0.6616,-0.5648,-0.6883,-0.4223,-0.398,-0.9587,0.2611,0.1318,0.1147,0.1217,0.1349,0.0452
285.4577,4.757628333,0.0591,-0.7437,-0.5864,-0.5896,-0.4634,-0.3452,-0.7231,0.2472,0.1394,0.1352,0.1217,0.096,0.0133
286.2262,4.770436667,0.0747,-0.7276,-0.5115,-0.6417,-0.4722,-0.4432,-0.6728,0.1821,0.1772,0.0979,0.1207,0.0907,0.058
