Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
1000.6967,16.67827833,-46.0391,-39.1125,-30.3793,-25.0254,-21.5588,-19.065,-16.4614,17.1654,13.0085,11.199,9.4271,9.3995,8.2481
1001.658,16.6943,-45.9598,-38.732,-29.8587,-24.7868,-21.3451,-19.0552,-16.6901,16.8992,12.9383,11.0842,9.3228,9.3219,8.3875
1002.5491,16.70915167,-46.9765,-38.2139,-29.4832,-24.4355,-21.2763,-18.9325,-16.0463,16.7133,12.7295,10.9568,9.1865,9.229,8.3112
1003.5003,16.725005,-47.526,-37.7699,-29.0583,-24.2427,-20.8191,-18.468,-15.8847,16.5319,12.5396,10.8152,9.0893,8.9978,7.9007
1004.4511,16.74085167,-47.2921,-37.5017,-29.1061,-23.9784,-20.8194,-18.0556,-16.1828,16.3989,12.5035,10.7382,9.0677,8.969,8.3072
1005.361,16.75601667,-47.9101,-37.2577,-28.791,-23.8556,-20.6223,-18.3589,-16.0148,16.3224,12.3981,10.6399,8.951,8.8419,7.8319
1006.5037,16.77506167,-49.2423,-37.07,-28.4658,-23.4131,-20.3109,-18.0352,-14.8705,16.0878,12.297,10.5389,8.8521,8.8493,7.8757
1007.3525,16.78920833,-49.5606,-36.5426,-28.2367,-23.2114,-20.1489,-17.879,-15.5906,15.891,12.1226,10.461,8.7971,8.7143,7.5312
1008.231,16.80385,-49.7135,-36.0604,-27.7879,-23.0293,-20.0455,-17.6719,-14.9704,15.6969,12.1011,10.3114,8.6486,8.435,7.4811
1009.0947,16.818245,-49.6485,-35.7882,-27.3875,-22.726,-19.7161,-17.4503,-14.6943,15.6406,11.8858,10.1633,8.5769,8.5928,7.4526
1010.1764,16.83627333,-49.2947,-35.4147,-27.1961,-22.7615,-19.6723,-17.6549,-14.9244,15.4688,11.8045,10.1072,8.4956,8.5906,7.3915
1011.081,16.85135,-50.3401,-35.2831,-26.7989,-22.4847,-19.4736,-17.267,-14.5755,15.3501,11.738,9.9842,8.4051,8.5614,7.375
1011.9587,16.86597833,-50.3931,-34.7964,-26.735,-22.2215,-19.2828,-17.2791,-14.6059,15.1752,11.5847,9.8514,8.3344,8.3817,7.4003
1012.927,16.88211667,-49.5832,-34.4513,-26.2399,-21.9138,-19.0576,-17.0085,-13.9761,14.9897,11.3902,9.7481,8.2159,8.2256,7.2908
1013.8065,16.896775,-49.069,-34.0354,-25.8584,-21.783,-18.9439,-17.0747,-14.1455,14.8029,11.216,9.7079,8.1202,8.148,7.1479
1014.7993,16.91332167,-47.9868,-33.8056,-25.5311,-21.3737,-18.6368,-16.4188,-14.4055,14.6528,11.1238,9.585,8.0536,8.149,7.0873
1015.8237,16.930395,-47.0786,-33.4098,-25.4538,-21.3688,-18.5405,-16.3824,-14.0158,14.5832,11.0309,9.4568,7.9946,7.8952,7.055
1016.7261,16.945435,-46.24,-33.2339,-25.1317,-21.1793,-18.2098,-16.5254,-14.1319,14.3887,10.8971,9.3825,7.8922,7.8509,6.9485
1017.5973,16.959955,-45.0539,-32.88,-24.7481,-20.7966,-18.0817,-15.9643,-13.5865,14.2088,10.7436,9.2229,7.867,7.7691,6.6954
1018.5327,16.975545,-43.5441,-32.3196,-24.4513,-20.6009,-17.7262,-16.2651,-13.5582,14.0619,10.5778,9.138,7.7034,7.6617,6.8923
1019.3976,16.98996,-42.716,-32.0665,-24.0847,-20.3924,-17.6449,-15.4778,-13.4563,13.8772,10.4187,9.015,7.5948,7.5913,6.6366
1020.4146,17.00691,-41.2702,-31.6315,-24.0255,-20.2974,-17.4352,-15.7004,-13.5305,13.7264,10.3153,8.9627,7.5101,7.5424,6.4812
1021.3466,17.02244333,-40.2454,-31.5174,-23.8373,-19.9508,-17.1587,-15.3575,-12.9327,13.6463,10.2211,8.863,7.4347,7.4764,6.2657
1022.272,17.03786667,-38.5808,-31.0582,-23.4755,-19.7944,-17.0661,-15.3674,-13.0242,13.4707,10.0865,8.7395,7.344,7.4138,6.336
1023.2151,17.053585,-36.8981,-30.7606,-23.1241,-19.6586,-16.8715,-14.9693,-12.9439,13.3485,9.926,8.6663,7.2779,7.3119,6.2322
1024.1367,17.068945,-34.9202,-30.2759,-22.8949,-19.3314,-16.7121,-14.9105,-12.2732,13.1005,9.7377,8.5011,7.168,7.0476,6.2688
1025.123,17.08538333,-33.2613,-29.8434,-22.4776,-19.0031,-16.3947,-14.6485,-12.089,12.9322,9.6508,8.374,7.0584,7.0782,6.2547
1026.1146,17.10191,-32.3371,-29.6481,-22.4936,-19.1182,-16.2508,-15.1185,-11.9659,12.8425,9.5062,8.3359,6.9745,7.0732,6.1242
1027.1646,17.11941,-29.85,-29.3433,-22.2643,-18.8089,-16.0947,-14.2314,-11.9353,12.6542,9.3529,8.1826,6.8426,7.0038,5.9006
1028.1907,17.13651167,-26.8843,-28.9204,-21.9122,-18.4618,-15.8026,-14.1545,-12.3335,12.5337,9.167,8.1444,6.7123,6.8732,5.7877
1029.3427,17.15571167,-23.5674,-28.3117,-21.7466,-18.2263,-15.5437,-14.0167,-11.5241,12.2535,8.9774,7.9348,6.6215,6.7055,5.7485
1030.2872,17.17145333,-21.2724,-28.0362,-21.3518,-17.9111,-15.1883,-13.6392,-11.5173,12.1322,8.8728,7.8581,6.5425,6.6611,5.6766
1031.3681,17.18946833,-19.3976,-27.8804,-21.3647,-17.8892,-15.3261,-13.9382,-11.9757,11.9645,8.8498,7.8127,6.4617,6.4813,5.673
1032.3206,17.20534333,-16.4624,-27.5302,-21.0504,-17.6475,-15.0244,-13.5642,-11.7232,11.8798,8.7856,7.6845,6.3923,6.4054,5.8194
1033.2527,17.22087833,-14.427,-27.3,-20.8513,-17.5409,-14.9222,-13.5631,-11.8939,11.7358,8.6138,7.6083,6.2738,6.417,5.3123
1034.1409,17.23568167,-12.289,-26.9082,-20.6789,-17.2307,-14.6777,-13.3816,-10.5626,11.5659,8.4545,7.4713,6.1956,6.3274,5.1607
1035.2712,17.25452,-9.1997,-26.7114,-20.4882,-16.9854,-14.5183,-13.3032,-10.8163,11.3836,8.3005,7.3497,6.0224,6.2359,5.4661
1036.3987,17.27331167,-6.8342,-26.1588,-20.2625,-16.8578,-14.3722,-13.1822,-11.3837,11.2864,8.3235,7.292,5.9939,6.0913,5.308
1037.309,17.28848333,-5.6528,-26.1407,-20.3165,-16.8002,-14.3203,-13.2525,-10.8611,11.2196,8.1553,7.2374,5.9237,6.0875,5.3219
1038.3687,17.306145,-3.4078,-25.8093,-20.1458,-16.6679,-14.2544,-12.8473,-11.3804,11.0351,8.1167,7.1334,5.8737,6.0337,5.1546
1039.3572,17.32262,-0.4321,-25.4521,-19.9531,-16.5346,-14.0687,-12.8403,-11.1952,10.9597,8.034,7.0228,5.8082,5.943,4.9602
1040.2696,17.33782667,1.5541,-25.2826,-19.7294,-16.4024,-13.9784,-12.5642,-10.3972,10.8321,7.9719,6.9576,5.7519,5.9601,4.715
1041.2604,17.35434,2.6111,-25.1241,-19.5411,-16.3243,-13.9828,-12.7463,-10.7963,10.7026,7.9186,6.8859,5.6757,5.875,4.7395
1042.144,17.36906667,2.6004,-25.0442,-19.5559,-16.3621,-13.9041,-12.6017,-10.9307,10.6932,7.8726,6.8602,5.6505,5.7877,4.788
1043.2387,17.38731167,4.4561,-24.956,-19.4171,-16.2362,-13.6784,-12.3815,-10.9663,10.5657,7.7911,6.7956,5.5753,5.7402,4.6691
1044.1524,17.40254,5.2867,-24.8155,-19.3792,-16.1315,-13.6963,-12.4617,-10.6646,10.5093,7.7881,6.7514,5.5386,5.5959,4.8569
1045.0427,17.41737833,6.1597,-24.6491,-19.1966,-15.9771,-13.6459,-12.4607,-10.6604,10.4065,7.7048,6.7758,5.4768,5.8706,4.8303
1045.9667,17.43277833,7.3889,-24.3712,-19.1609,-15.8851,-13.5669,-12.4594,-11.0488,10.3939,7.7049,6.7043,5.4462,5.7914,4.7143
1047.0055,17.45009167,7.4702,-24.3205,-19.0803,-15.8451,-13.6237,-12.2392,-10.9764,10.4146,7.6755,6.677,5.4311,5.6837,4.6888
1047.9735,17.466225,8.5366,-24.411,-19.108,-15.9972,-13.6513,-12.5244,-10.2603,10.3372,7.6077,6.6963,5.4362,5.6176,4.549
1048.8799,17.48133167,9.3464,-24.3601,-19.2055,-16.0336,-13.5622,-12.6266,-11.183,10.2691,7.6295,6.6793,5.4212,5.6111,4.7218
1049.8607,17.49767833,10.8389,-24.5804,-19.0017,-15.9178,-13.6788,-12.8215,-10.7441,10.2906,7.6003,6.6435,5.4359,5.5723,4.6453
1050.8587,17.51431167,10.9171,-24.4044,-19.0216,-15.9612,-13.662,-12.6314,-11.1788,10.2346,7.6134,6.6335,5.3728,5.5462,4.8021
1051.8508,17.53084667,10.3925,-24.4324,-19.1932,-16.0384,-13.7125,-12.7763,-11.1554,10.2862,7.614,6.6353,5.4187,5.5359,4.68
1052.7678,17.54613,10.1564,-24.5075,-19.2588,-16.1494,-13.7539,-12.8179,-10.802,10.3176,7.6439,6.681,5.3922,5.6511,4.5934
1053.6706,17.56117667,14.0662,-24.5166,-19.2359,-16.1635,-13.8037,-12.8162,-11.5974,10.2702,7.6806,6.6604,5.4271,5.6558,4.8041
1054.5505,17.57584167,16.6842,-24.7291,-19.3399,-16.3465,-13.9563,-12.8618,-11.1002,10.1953,7.6976,6.6761,5.4924,5.7266,4.4986
1055.6153,17.59358833,24.5435,-24.6057,-19.5919,-16.46,-14.1627,-12.7297,-12.0274,10.2993,7.6767,6.7156,5.4709,5.7055,4.5983
1056.5403,17.609005,27.3018,-24.2651,-19.326,-16.2199,-13.9752,-12.6271,-10.6392,10.1351,7.5416,6.6791,5.4105,5.6555,4.5368
1057.4856,17.62476,31.5768,-23.1259,-18.3907,-15.641,-13.3837,-12.4158,-10.8554,9.7994,7.106,6.3633,5.1461,5.3213,4.4432
1058.4927,17.641545,34.5061,-21.7747,-17.3076,-14.518,-12.1733,-11.1539,-9.3855,9.3233,6.6834,5.9252,4.7364,4.9682,4.0748
1059.5713,17.65952167,38.0315,-19.4318,-14.4538,-12.5466,-10.4898,-9.4814,-7.6006,8.3545,6.021,5.1753,3.9454,4.1702,3.4164
1060.6608,17.67768,41.2738,-16.8293,-11.9456,-10.4546,-8.6985,-7.8803,-6.1254,7.3913,4.8638,4.3913,3.2895,3.6422,3.0464
1061.6487,17.694145,46.1056,-15.0329,-10.837,-9.0557,-7.6924,-6.949,-5.293,6.5864,4.2109,3.8736,2.8727,3.2023,2.5491
1062.6377,17.71062833,48.0918,-13.6145,-9.9506,-8.5138,-7.228,-6.3606,-4.8638,6.0896,3.7881,3.6113,2.5339,3.0214,2.5374
1063.6964,17.72827333,49.1787,-12.9858,-9.5455,-8.1899,-6.9082,-6.2128,-5.234,5.8388,3.621,3.44,2.467,3.0099,2.433
1064.7492,17.74582,48.4285,-12.1777,-8.9593,-7.8611,-6.6957,-5.9027,-5.1747,5.552,3.4083,3.2872,2.3358,2.8005,2.0809
1065.7127,17.76187833,47.7649,-11.6088,-8.7855,-7.6153,-6.4311,-5.939,-4.8547,5.3317,3.2336,3.1511,2.2947,2.7566,2.2804
1066.7914,17.77985667,47.2142,-10.8931,-8.2942,-7.3212,-6.3651,-5.8467,-4.9319,5.1104,3.0373,3.0377,2.2146,2.6039,2.1756
1067.6594,17.79432333,46.7961,-10.6958,-8.2531,-7.1513,-6.1806,-5.9099,-4.4843,5.0046,2.9433,2.9768,2.0735,2.6217,1.9754
1068.5714,17.80952333,47.817,-10.3236,-7.9651,-7.1007,-5.9441,-5.3009,-4.5558,4.8588,2.9242,2.8708,2.0749,2.3951,1.9095
1069.5425,17.82570833,48.8657,-10.0779,-7.8179,-6.8766,-5.9164,-5.3175,-4.7121,4.7185,2.7558,2.8015,1.9881,2.417,1.9155
1070.4282,17.84047,49.0432,-9.887,-7.6015,-6.7609,-5.8079,-5.3686,-4.1941,4.6236,2.6572,2.734,1.873,2.4411,2.1669
1071.4982,17.85830333,49.642,-9.513,-7.3073,-6.6224,-5.5943,-5.1009,-3.9605,4.4654,2.5587,2.6125,1.8344,2.1993,1.5822
1072.5847,17.87641167,50.1539,-9.0594,-6.9911,-6.3085,-5.4573,-4.8756,-3.9492,4.2749,2.3823,2.4721,1.7023,2.1532,1.458
1073.4746,17.89124333,51.0021,-8.8819,-6.941,-6.1477,-5.3349,-4.9854,-3.7016,4.1453,2.3077,2.4438,1.6826,2.1761,1.5761
1074.4364,17.90727333,51.1267,-8.5516,-6.8474,-6.0133,-5.1205,-4.8982,-3.2528,4.0782,2.2419,2.3695,1.6138,2.0502,1.3
1075.3423,17.92237167,52.2026,-8.4202,-6.6638,-5.8495,-5.0697,-4.6789,-3.6751,3.9049,2.1534,2.2835,1.5323,2.06,1.3037
1076.2712,17.93785333,52.756,-7.9842,-6.3812,-5.7182,-4.7733,-4.4025,-3.466,3.7479,2.0394,2.1817,1.4541,1.8971,1.4688
1077.1863,17.953105,53.1406,-7.6861,-6.0522,-5.5832,-4.6196,-4.1801,-3.746,3.6095,1.9454,2.051,1.3896,1.8513,1.122
1078.0616,17.96769333,53.8554,-7.4232,-6.0023,-5.2832,-4.4997,-4.1541,-3.7995,3.5108,1.7603,2.0072,1.3156,1.7146,1.0798
1078.955,17.98258333,54.262,-7.0442,-5.8438,-5.1908,-4.2807,-3.9123,-3.667,3.4009,1.711,1.9488,1.2827,1.6941,0.8977
1080.0005,18.00000833,54.4676,-6.7553,-5.5318,-5.1227,-4.2644,-3.9251,-3.4371,3.2314,1.5955,1.884,1.1736,1.6841,1.3308
1080.9126,18.01521,55.4017,-6.4052,-5.3332,-4.7387,-3.9533,-3.7296,-3.6367,3.071,1.4898,1.7748,1.0922,1.6613,1.0174
1081.8972,18.03162,56.6587,-6.1503,-5.0119,-4.5902,-3.8206,-3.5801,-3.2353,2.9153,1.3337,1.6355,1.0295,1.4771,0.9605
1082.98,18.04966667,57.6178,-5.6178,-4.6829,-4.3691,-3.6839,-3.2313,-2.6584,2.7678,1.1669,1.58,0.8739,1.3687,0.87
1083.9307,18.06551167,58.7692,-5.3624,-4.4258,-4.0938,-3.3771,-3.1478,-2.8703,2.5946,1.0824,1.4463,0.8128,1.3972,0.7629
1084.8727,18.08121167,59.7537,-5.0574,-4.2923,-3.9552,-3.2993,-3.3039,-2.7563,2.5024,0.9735,1.3925,0.7414,1.1935,0.7732
1085.8172,18.09695333,60.8743,-4.7378,-4.2091,-3.8279,-3.0619,-2.9263,-2.3085,2.3163,0.8487,1.2932,0.6352,1.2845,0.6055
1086.9684,18.11614,62.3113,-4.4327,-3.9188,-3.5445,-2.7928,-2.5721,-2.6008,2.1239,0.7125,1.1897,0.5388,1.1165,0.5011
1087.8371,18.13061833,64.5638,-3.9802,-3.6539,-3.2486,-2.6955,-2.5022,-2.1621,1.9811,0.59,1.1083,0.4535,1.0296,0.7485
1088.7845,18.14640833,65.7181,-3.6565,-3.4353,-3.1838,-2.4652,-2.293,-2.1358,1.8425,0.4953,0.9991,0.3627,0.9486,0.3951
1089.7865,18.16310833,66.1497,-3.4622,-3.2065,-2.8789,-2.3278,-2.1101,-1.7497,1.7778,0.3956,0.9251,0.2514,0.7901,0.509
1090.6506,18.17751,68.287,-3.1593,-3.1243,-2.6681,-2.1839,-2.0062,-1.8443,1.6294,0.2941,0.8498,0.2136,0.8439,0.2249
1091.537,18.19228333,69.9301,-2.8218,-2.9429,-2.5356,-2.1142,-2.0429,-1.335,1.5091,0.2263,0.7654,0.1399,0.7264,0.33
1092.5788,18.20964667,72.4685,-2.4075,-2.693,-2.3589,-1.9466,-1.7567,-1.3966,1.32,0.068,0.6467,0.036,0.5254,0.1114
1093.7277,18.228795,74.3456,-1.9457,-2.3185,-2.0444,-1.5758,-1.3993,-1.2794,1.192,-0.0854,0.5114,-0.0543,0.565,0.0717
1094.6074,18.24345667,75.1031,-1.679,-2.1898,-1.9591,-1.5046,-1.4409,-0.7513,1.059,-0.0923,0.4796,-0.1576,0.5992,0.24
1095.6125,18.26020833,75.2404,-1.5885,-1.9728,-1.6986,-1.3618,-1.581,-0.6051,0.9937,-0.219,0.4031,-0.1846,0.4434,0.2621
1096.5505,18.27584167,77.2539,-1.2682,-1.8172,-1.5733,-1.3065,-1.5649,-1.1336,0.8426,-0.307,0.3112,-0.2628,0.4628,-0.0966
1097.5392,18.29232,78.7524,-0.8598,-1.6189,-1.2965,-0.8985,-0.9551,-0.5243,0.6937,-0.4553,0.2304,-0.2944,0.306,-0.1573
1098.4702,18.30783667,79.7802,-0.4113,-1.2185,-0.9846,-0.8492,-0.8836,-0.5456,0.5928,-0.5686,0.1151,-0.4246,0.1957,-0.3055
1099.5884,18.32647333,81.491,-0.1299,-0.9848,-0.7934,-0.6035,-0.5663,-0.4137,0.3986,-0.6515,0.0389,-0.5299,0.1584,-0.1189
1100.5492,18.34248667,81.6895,-0.114,-0.7502,-0.6796,-0.5247,-0.6236,-0.3745,0.3276,-0.6923,-0.0365,-0.5875,0.1028,-0.2391
1101.5284,18.35880667,83.6155,0.2918,-0.7347,-0.5719,-0.4718,-0.5236,-0.2719,0.1916,-0.7807,-0.088,-0.5713,-0.0162,-0.4163
1102.4145,18.373575,83.9326,0.5818,-0.4809,-0.3519,-0.1822,-0.2348,-0.0964,0.118,-0.8962,-0.1372,-0.6642,-0.0494,-0.3812
1103.4068,18.39011333,85.1091,0.9871,-0.1612,-0.1483,-0.0061,-0.3047,-0.0258,-0.0337,-0.9148,-0.2521,-0.752,-0.1755,-0.2735
1104.4111,18.40685167,86.7405,1.2034,-0.1132,0.1317,0.2003,0.0134,-0.0875,-0.119,-1.1252,-0.3615,-0.7824,-0.1148,-0.4586
1105.4125,18.42354167,87.8482,1.6344,0.0908,0.2437,0.2547,0.0977,0.3418,-0.2124,-1.1555,-0.4038,-0.8626,-0.1615,-0.588
1106.2999,18.43833167,87.7326,1.7173,0.3906,0.2778,0.4465,0.3944,0.398,-0.2967,-1.1902,-0.453,-0.8951,-0.1715,-0.3065
1107.2842,18.45473667,89.0016,1.9291,0.542,0.519,0.4891,0.4543,0.5633,-0.3847,-1.2809,-0.5489,-0.9485,-0.3359,-0.5417
1108.1804,18.46967333,89.7011,2.0889,0.7438,0.6624,0.5779,0.4633,0.6089,-0.503,-1.3527,-0.5886,-1.0586,-0.4084,-0.6663
1109.1539,18.48589833,91.3168,2.5299,0.9967,0.7597,0.7239,0.8348,0.8364,-0.5812,-1.4627,-0.6836,-1.0945,-0.4842,-0.7335
1110.1344,18.50224,92.6336,2.7461,1.1761,0.9779,1.0383,1.025,0.7052,-0.6976,-1.5398,-0.7334,-1.1576,-0.4737,-0.7053
1111.1051,18.51841833,92.4887,2.9106,1.1696,1.1326,0.9853,0.8776,0.6329,-0.8357,-1.5591,-0.7902,-1.1765,-0.4928,-0.9491
1112.0951,18.53491833,92.5193,3.1252,1.2656,1.1815,1.2202,1.0562,1.5399,-0.922,-1.6089,-0.8308,-1.244,-0.5931,-1.0149
1113.0365,18.55060833,93.5518,3.3799,1.4664,1.2715,1.2998,0.9076,0.9453,-1.0076,-1.7097,-0.9018,-1.2822,-0.5766,-0.8578
1113.8991,18.564985,94.48,3.6311,1.6653,1.4171,1.5204,1.1201,1.2042,-1.0231,-1.8269,-0.9604,-1.3229,-0.7224,-0.9171
1114.9349,18.58224833,95.3157,3.8032,1.8568,1.6092,1.5475,1.3696,1.6504,-1.1804,-1.8321,-0.9914,-1.4133,-0.7364,-1.1595
1115.7891,18.596485,96.1442,3.9714,1.9237,1.8226,1.6631,1.4525,1.6084,-1.2089,-1.9178,-1.0446,-1.431,-0.7417,-0.8843
1116.6574,18.61095667,95.5428,4.199,2.0314,1.7925,1.637,1.3685,1.3046,-1.2654,-1.9676,-1.1045,-1.4395,-0.6859,-1.3161
1117.6587,18.627645,96.1137,4.3053,2.1509,1.9185,1.7794,1.5622,1.5114,-1.341,-1.9877,-1.1158,-1.5106,-0.8985,-1.069
1118.6021,18.64336833,96.6669,4.5353,2.3673,2.0633,1.8466,1.7189,1.7688,-1.3934,-2.0479,-1.1929,-1.5717,-0.8094,-1.1667
1119.5469,18.659115,96.1267,4.6945,2.5827,2.1759,1.9754,1.7163,1.9893,-1.5186,-2.1411,-1.2493,-1.578,-0.9134,-1.0514
1120.555,18.67591667,98.0079,4.934,2.7454,2.2603,2.0616,1.9153,1.779,-1.5922,-2.1694,-1.246,-1.5928,-0.9278,-1.0143
1121.4524,18.69087333,98.8041,4.9726,2.733,2.3061,2.2509,1.9194,2.0958,-1.6158,-2.2217,-1.3325,-1.6649,-1.0125,-1.366
1122.4193,18.70698833,98.5493,5.1689,2.8329,2.3719,2.3364,1.9472,1.5558,-1.7437,-2.2706,-1.3107,-1.7102,-1.0226,-1.2169
1123.3031,18.72171833,98.1213,5.3006,2.9559,2.4763,2.3673,1.7475,1.9975,-1.7747,-2.2853,-1.3912,-1.7192,-0.9847,-1.2164
1124.3253,18.738755,99.354,5.4834,3.0199,2.6715,2.4314,2.0638,2.4405,-1.8036,-2.3638,-1.3989,-1.7755,-1.093,-1.2498
1125.2895,18.754825,99.3376,5.7098,3.1465,2.7151,2.6297,2.2956,1.8938,-1.9407,-2.3861,-1.4667,-1.7924,-1.0691,-1.2923
1126.2011,18.77001833,100.2679,5.7805,3.3829,2.8779,2.6003,2.4953,2.1732,-1.9549,-2.4106,-1.5333,-1.8187,-1.1908,-1.1132
1127.087,18.78478333,100.7778,5.8353,3.3261,2.9425,2.6468,2.3907,1.8819,-1.9916,-2.4271,-1.5525,-1.8389,-1.2043,-1.3594
1127.9283,18.798805,101.0475,6.0954,3.4036,2.9888,2.6751,2.4252,2.4546,-1.9997,-2.4651,-1.5603,-1.8565,-1.1819,-1.3934
1128.8825,18.81470833,100.3464,6.0805,3.5919,3.0144,2.7681,2.3986,2.5574,-2.0952,-2.5535,-1.5817,-1.8761,-1.1409,-1.363
1129.8546,18.83091,101.3165,6.3144,3.6862,3.1293,2.6832,2.431,2.5592,-2.1221,-2.5424,-1.6349,-1.9138,-1.2662,-1.3512
1130.9185,18.84864167,102.5928,6.3796,3.7867,3.275,3.0696,2.4149,2.4238,-2.1835,-2.6362,-1.6248,-1.9542,-1.2382,-1.4432
1131.9151,18.86525167,103.5437,6.5381,3.9138,3.2945,3.0723,2.6058,2.4447,-2.2442,-2.6529,-1.6521,-2.0016,-1.328,-1.6044
1132.9247,18.88207833,103.3881,6.48,3.8776,3.3033,3.0707,2.7918,2.9238,-2.2832,-2.6621,-1.7048,-1.9716,-1.2433,-1.5623
1133.8865,18.89810833,103.7181,6.6747,4.0823,3.474,3.1518,2.4654,2.3957,-2.2823,-2.6977,-1.7316,-2.0033,-1.3429,-1.5762
1134.8472,18.91412,104.562,6.7315,4.0277,3.4993,3.0937,2.9336,2.7508,-2.3589,-2.7003,-1.7536,-2.027,-1.3568,-1.5426
1135.8287,18.93047833,105.4473,6.9648,4.1846,3.5254,3.1527,2.8229,2.3186,-2.4095,-2.809,-1.7954,-2.0826,-1.2418,-1.5488
1136.7505,18.94584167,106.2212,7.0194,4.2375,3.6886,3.2042,2.8672,3.0127,-2.4511,-2.7801,-1.8106,-2.0911,-1.2938,-1.6501
1137.7646,18.96274333,106.4034,7.0378,4.2562,3.733,3.3501,2.9282,3.2308,-2.4328,-2.7986,-1.8085,-2.1001,-1.3283,-1.6642
1138.6183,18.97697167,105.2354,7.2551,4.2816,3.7042,3.1122,2.833,2.9284,-2.4664,-2.8772,-1.8621,-2.1148,-1.3791,-1.9472
1139.5261,18.99210167,105.4693,7.3051,4.3916,3.8186,3.446,2.8583,2.8665,-2.5048,-2.8697,-1.8901,-2.1132,-1.4445,-1.8188
1140.4031,19.00671833,106.2489,7.3256,4.5749,3.8545,3.3173,2.9153,3.6697,-2.5176,-2.9119,-1.8915,-2.1662,-1.4346,-1.6133
1141.3462,19.02243667,106.7327,7.4904,4.6775,4.0319,3.7398,2.9448,2.7509,-2.5782,-2.8853,-1.9045,-2.1568,-1.3576,-1.5787
1142.2964,19.03827333,107.4647,7.4892,4.5662,3.9453,3.372,3.4111,3.2305,-2.6531,-2.9309,-1.9147,-2.1718,-1.4755,-1.751
1143.3089,19.05514833,107.3963,7.6176,4.6349,3.9439,3.5952,3.0238,2.3105,-2.6291,-2.9907,-1.9367,-2.2269,-1.6094,-1.6467
1144.3205,19.07200833,107.9876,7.6419,4.6334,3.9745,3.5123,3.2441,3.0195,-2.6721,-2.9977,-1.9621,-2.2409,-1.4677,-1.7114
1145.3491,19.08915167,108.001,7.7044,4.8202,4.056,3.7319,3.2236,3.722,-2.6761,-3.0265,-1.9892,-2.2677,-1.6046,-1.7272
1146.3513,19.105855,108.4017,7.8669,4.8551,4.1648,3.7256,3.2266,3.2403,-2.7408,-3.0745,-2.0023,-2.2628,-1.4266,-1.777
1147.4048,19.12341333,108.7726,8.0265,4.8324,4.2553,3.8992,3.2671,3.2734,-2.7475,-3.0651,-2.0356,-2.2859,-1.5599,-1.6328
1148.4114,19.14019,108.4327,7.9197,4.994,4.2352,3.7009,3.1287,3.1152,-2.7845,-3.0796,-2.045,-2.2693,-1.5396,-1.8393
1149.4288,19.15714667,108.9747,8.0097,5.0211,4.269,4.1568,3.2501,3.1295,-2.7917,-3.1156,-2.0696,-2.2977,-1.4937,-1.9713
1150.4573,19.17428833,108.6159,8.1397,5.0977,4.3323,3.8854,3.5509,2.5859,-2.8413,-3.0968,-2.0609,-2.3158,-1.6364,-1.8361
1151.4393,19.190655,108.9057,8.1932,5.2166,4.4023,4.1549,3.7522,3.4992,-2.853,-3.1214,-2.0711,-2.3235,-1.5998,-1.7472
1152.4675,19.20779167,109.3103,8.3158,5.1717,4.4935,4.0057,3.5668,3.0672,-2.8451,-3.1138,-2.0597,-2.3018,-1.5578,-2.056
1153.3436,19.22239333,109.3439,8.2268,5.0643,4.3659,4.0837,3.5543,3.4021,-2.8064,-3.124,-2.058,-2.3037,-1.568,-1.6313
1154.2508,19.23751333,109.4035,8.2133,5.1339,4.4094,4.0732,3.5274,3.6965,-2.8979,-3.1968,-2.1033,-2.2969,-1.5793,-1.8284
1155.1191,19.251985,110.0684,8.3009,5.2492,4.4636,4.1827,3.6451,3.5318,-2.8591,-3.156,-2.1122,-2.3198,-1.6163,-1.643
1156.0267,19.26711167,110.3891,8.283,5.1526,4.4809,4.0816,3.6639,3.2945,-2.9191,-3.0961,-2.1034,-2.3164,-1.5757,-1.8595
1156.969,19.28281667,109.8419,8.3561,5.3075,4.379,4.1098,3.375,3.6895,-2.9485,-3.1823,-2.1004,-2.297,-1.565,-1.9539
1157.8806,19.29801,110.3974,8.5767,5.2287,4.4824,4.0792,3.694,3.6473,-2.9803,-3.2428,-2.1329,-2.3426,-1.565,-1.9237
1158.7892,19.31315333,110.6614,8.3965,5.3657,4.4236,4.0459,3.3044,3.6313,-2.9508,-3.2147,-2.1502,-2.3527,-1.561,-1.6657
1159.7022,19.32837,111.0041,8.5957,5.4771,4.6605,4.2809,3.6107,3.7028,-2.9726,-3.1816,-2.1704,-2.3563,-1.6965,-1.8018
1160.5957,19.34326167,111.2194,8.3831,5.3124,4.5311,4.1036,3.6815,3.2604,-2.9923,-3.242,-2.1608,-2.3819,-1.6768,-1.9388
1161.5511,19.359185,111.431,8.5145,5.354,4.5666,4.1989,3.7373,3.9451,-3.0427,-3.2355,-2.1899,-2.3947,-1.7155,-2.1312
1162.3879,19.37313167,112.0571,8.6231,5.4103,4.6799,4.1914,3.8062,3.769,-3.0612,-3.255,-2.201,-2.4018,-1.7481,-2.0289
