Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
1494.1119,24.901865,-14.5603,-4.1385,-2.5334,-2.2706,-2.085,-2.3256,-3.0721,1.5205,0.8412,0.4728,0.2718,0.0426,0.0733
1495.6098,24.92683,-14.6277,-4.1391,-2.4603,-2.2181,-1.9647,-2.2643,-2.0532,1.5313,0.8662,0.5067,0.236,0.1223,0.2164
1497.1418,24.95236333,-14.6049,-4.1806,-2.4986,-2.2963,-2.035,-2.3576,-2.596,1.5422,0.785,0.4324,0.2366,0.0776,0.2737
1498.6317,24.977195,-14.5701,-4.2287,-2.4408,-2.332,-2.0753,-2.3398,-2.8649,1.5397,0.8265,0.4524,0.2616,-0.005,0.2049
1500.1399,25.00233167,-14.535,-3.9493,-2.4724,-2.3155,-2.03,-2.1643,-2.8419,1.5719,0.835,0.4138,0.281,0.0353,0.3293
1501.5238,25.02539667,-14.6048,-4.1498,-2.5493,-2.3941,-2.089,-2.3017,-2.7743,1.5133,0.7957,0.4087,0.2587,0.0806,0.0209
1502.9067,25.048445,-14.6731,-4.0432,-2.4499,-2.3017,-2.172,-2.4256,-1.8342,1.5512,0.8486,0.4324,0.2693,0.098,0.1992
1504.2545,25.07090833,-14.5968,-4.2088,-2.519,-2.3674,-1.993,-2.0762,-2.8871,1.5394,0.8171,0.4213,0.2589,0.0922,-0.0625
1505.6062,25.09343667,-14.7418,-4.0691,-2.5393,-2.3725,-2.0299,-2.3466,-2.4594,1.5536,0.8257,0.4432,0.2724,0.0652,0.1392
1506.9908,25.11651333,-14.6005,-4.1443,-2.5096,-2.3837,-2.0583,-2.3729,-3.1214,1.4959,0.8297,0.4122,0.2636,0.0721,0.1477
1508.4868,25.14144667,-14.7701,-4.0492,-2.499,-2.2821,-2.0807,-2.1809,-2.3156,1.4928,0.8412,0.4497,0.2161,0.1609,0.1576
1509.8684,25.16447333,-14.7208,-4.1423,-2.524,-2.3837,-2.1674,-2.4235,-2.7309,1.6164,0.8191,0.4772,0.2707,0.0312,-0.053
1511.342,25.18903333,-14.6788,-4.2437,-2.5417,-2.3914,-2.0561,-1.9827,-2.2786,1.5172,0.8351,0.4286,0.2666,0.1277,-0.0773
1512.8057,25.21342833,-14.7051,-3.9779,-2.5335,-2.3459,-2.1136,-2.2524,-2.0307,1.5191,0.8125,0.4292,0.238,0.0283,0.1383
1514.1507,25.235845,-14.8661,-3.9482,-2.3887,-2.3354,-2.0278,-2.3797,-2.2353,1.4559,0.8142,0.4811,0.253,-0.0295,0.2727
1515.5739,25.259565,-14.7696,-4.1231,-2.5066,-2.275,-2.0619,-2.0383,-2.5845,1.5005,0.7892,0.4427,0.2569,0.0497,0.0194
1517.0206,25.28367667,-14.8301,-3.9848,-2.4497,-2.2457,-2.1608,-2.4411,-2.4455,1.5101,0.7892,0.4177,0.2243,0.0456,-0.0395
1518.4744,25.30790667,-14.5633,-4.2063,-2.5173,-2.4209,-2.0949,-2.3083,-2.0671,1.5261,0.8342,0.4558,0.2181,0.1144,0.102
1519.9018,25.33169667,-14.623,-4.2151,-2.4149,-2.4788,-2.0906,-2.3596,-2.8561,1.4787,0.8346,0.4458,0.2493,0.1003,-0.0478
1521.3979,25.35663167,-14.6811,-4.3351,-2.3958,-2.2466,-2.1355,-2.4828,-2.3191,1.5731,0.8274,0.4407,0.2545,0.1107,0.1877
1522.7306,25.37884333,-14.6409,-4.1829,-2.4621,-2.3831,-2.0966,-2.2596,-2.092,1.5342,0.8477,0.4711,0.2487,0.1077,0.3405
1524.0546,25.40091,-14.5774,-4.2357,-2.3707,-2.3021,-2.03,-2.2275,-2.9109,1.5134,0.8138,0.4529,0.2753,0.1045,0.3297
1525.4418,25.42403,-14.6051,-4.2919,-2.4377,-2.3847,-2.1137,-2.2308,-2.6331,1.5238,0.8355,0.4383,0.2684,0.1028,0.2096
1526.7693,25.446155,-14.6806,-4.3207,-2.3932,-2.3658,-2.1537,-2.3446,-2.2445,1.5389,0.8085,0.4372,0.2709,0.0957,0.138
1528.1543,25.46923833,-14.694,-4.2938,-2.3006,-2.4407,-2.0619,-2.3423,-2.5545,1.5892,0.8289,0.4385,0.2481,0.0863,-0.0046
1529.5539,25.492565,-14.8102,-4.2044,-2.5666,-2.3195,-2.1673,-2.3145,-1.9454,1.521,0.7599,0.4291,0.2009,0.0232,0.0357
1530.9071,25.51511833,-14.7232,-4.0341,-2.383,-2.2727,-2.0839,-2.3132,-1.7477,1.4656,0.8177,0.4707,0.2546,0.0135,0.0733
1532.3004,25.53834,-14.6202,-4.3189,-2.4801,-2.4844,-2.2611,-2.365,-2.5491,1.5714,0.8452,0.4647,0.2751,0.0366,-0.0422
1533.8117,25.56352833,-14.5504,-4.2688,-2.3116,-2.372,-2.1248,-2.2246,-1.9338,1.4913,0.8748,0.4172,0.3014,0.0599,0.2644
1535.2014,25.58669,-14.6028,-4.4572,-2.3965,-2.3894,-2.1821,-2.3324,-2.0866,1.5693,0.8751,0.4191,0.2765,0.0384,0.2825
1536.666,25.6111,-14.6425,-4.4277,-2.6204,-2.4388,-2.1978,-2.1331,-2.5282,1.5751,0.8573,0.4403,0.3272,0.1407,0.1494
1538.1097,25.63516167,-14.4532,-4.2898,-2.4402,-2.4913,-2.2014,-2.3117,-2.9659,1.5963,0.8478,0.4292,0.3064,-0.0202,0.1937
1539.4893,25.658155,-14.5638,-4.3586,-2.4244,-2.4516,-2.1719,-2.4108,-2.5011,1.6368,0.8554,0.4761,0.3346,0.0752,0.174
1540.871,25.68118333,-14.6727,-4.4969,-2.4715,-2.4038,-2.0629,-2.3905,-3.1658,1.5914,0.8444,0.462,0.2786,0.0586,0.1083
1542.2785,25.70464167,-14.6437,-4.4297,-2.3815,-2.3486,-2.1343,-2.1842,-2.6273,1.5515,0.8279,0.4492,0.2778,0.149,0.2758
1543.7088,25.72848,-14.5721,-4.398,-2.3993,-2.2877,-2.1392,-1.9876,-2.5879,1.5716,0.8205,0.4466,0.3133,0.0691,0.1267
1545.0791,25.75131833,-14.5595,-4.2536,-2.5042,-2.3242,-2.1809,-2.3178,-3.0117,1.5873,0.8343,0.43,0.3214,0.0719,0.205
1546.4857,25.77476167,-14.6716,-4.2928,-2.5023,-2.3999,-2.2765,-2.4255,-2.4938,1.6191,0.8302,0.445,0.3284,0.003,0.1835
1547.9095,25.79849167,-14.6495,-4.3209,-2.5009,-2.3497,-2.1799,-2.1821,-2.6196,1.5962,0.8092,0.46,0.2914,0.0703,0.2085
1549.2759,25.821265,-14.6854,-4.4203,-2.4488,-2.3688,-2.1526,-2.3115,-2.5316,1.5911,0.7898,0.4416,0.2998,0.0848,0.0635
1550.7879,25.846465,-14.6536,-4.2397,-2.4357,-2.2846,-2.217,-2.3449,-2.2106,1.5013,0.8647,0.4548,0.2547,0.0549,-0.0252
1552.2518,25.87086333,-14.5693,-4.2984,-2.5768,-2.347,-2.204,-2.356,-2.068,1.6074,0.861,0.4533,0.3064,0.0604,0.2064
1553.7543,25.895905,-14.5332,-4.4278,-2.3376,-2.3431,-2.1526,-2.3112,-1.8451,1.5431,0.7954,0.4958,0.2645,0.0469,0.2121
1555.1152,25.91858667,-14.6987,-4.2144,-2.5124,-2.3972,-2.1343,-2.171,-2.502,1.6023,0.8245,0.4663,0.3033,0.0254,0.2861
1556.4599,25.94099833,-14.0714,-4.309,-2.3784,-2.4555,-2.3456,-2.3587,-2.7595,1.4682,0.8001,0.4594,0.3222,0.0365,0.1245
1557.872,25.96453333,-13.9823,-3.5582,-2.3304,-2.4338,-2.1957,-2.3285,-2.4127,1.3197,0.866,0.4195,0.3253,-0.029,0.3987
1559.3217,25.988695,-11.8847,-3.0026,-2.5298,-2.4589,-2.2241,-2.2937,-2.9557,1.5594,0.8061,0.472,0.3056,0.0458,0.29
1560.7054,26.01175667,-9.7876,-3.2162,-2.4223,-2.489,-2.2007,-2.3227,-2.1169,1.775,0.7629,0.4312,0.307,0.0893,0.26
1561.8575,26.03095833,-9.1974,-3.1271,-2.2576,-2.3635,-2.0715,-2.0976,-2.0529,1.7776,0.7821,0.4287,0.2833,0.0214,0.2752
1563.128,26.05213333,-9.1722,-3.1355,-2.4605,-2.4642,-2.2529,-2.3638,-2.4595,1.7451,0.7579,0.4632,0.3091,0.0701,0.0395
1564.6387,26.07731167,-8.742,-3.1222,-2.3686,-2.417,-2.2473,-2.3611,-2.329,1.758,0.7856,0.4588,0.2913,-0.001,0.2586
1566.0178,26.10029667,-8.382,-3.0006,-2.3691,-2.4503,-2.2328,-2.3534,-2.1603,1.7318,0.8292,0.4461,0.2701,0.0997,0.0619
1567.3116,26.12186,-8.2083,-2.9515,-2.4872,-2.4579,-2.2175,-2.4388,-2.1123,1.7069,0.7404,0.4632,0.276,0.035,-0.056
1568.6508,26.14418,-8.4276,-2.8228,-2.3939,-2.4791,-2.2106,-2.5041,-2.2692,1.5909,0.7478,0.4124,0.3022,0.0415,0.3512
1569.9757,26.16626167,-8.1777,-2.9456,-2.5864,-2.422,-2.1985,-2.3056,-2.0253,1.6797,0.7968,0.425,0.3091,0.0772,0.127
1571.2119,26.186865,-8.1051,-3.1015,-2.4255,-2.344,-2.2226,-2.3471,-2.1433,1.7572,0.8314,0.4168,0.3104,0.0073,0.4524
1572.6184,26.21030667,-7.8991,-2.9188,-2.4265,-2.3998,-2.2536,-2.5577,-2.7576,1.7373,0.8001,0.4675,0.326,0.0651,0.052
1574.068,26.23446667,-8.1097,-2.5796,-2.4421,-2.42,-2.1995,-2.273,-2.2625,1.5563,0.7812,0.4369,0.2902,0.0325,0.0657
1575.3972,26.25662,-7.9661,-3.0197,-2.3748,-2.4914,-2.1638,-2.348,-2.1704,1.6634,0.7664,0.4091,0.3279,0.0792,0.4651
1576.7684,26.27947333,-7.9479,-3.0413,-2.463,-2.3993,-2.1479,-2.2767,-2.1078,1.7674,0.796,0.439,0.2871,0.053,0.1651
1578.1487,26.30247833,-8.1923,-2.9641,-2.4267,-2.3939,-2.1903,-2.4575,-2.58,1.5953,0.7692,0.4329,0.2882,0.0718,0.1307
1579.5398,26.32566333,-8.0047,-2.5465,-2.3923,-2.4152,-2.2368,-2.3422,-2.3826,1.4641,0.7722,0.4298,0.3286,0,0.2379
1580.8448,26.34741333,-7.7943,-3.0886,-2.5743,-2.3938,-2.194,-2.2263,-2.1922,1.6678,0.7897,0.4401,0.3147,0.0461,0.1362
1582.3378,26.37229667,-7.6749,-2.9811,-2.3974,-2.6057,-2.1142,-2.3232,-2.8107,1.676,0.7251,0.4464,0.3437,0.0199,0.4102
1583.7806,26.39634333,-7.8548,-2.73,-2.4582,-2.3863,-2.2197,-2.3697,-2.1712,1.5683,0.7386,0.4441,0.3281,0.0066,0.418
1585.123,26.41871667,-7.7348,-2.7446,-2.3673,-2.4053,-2.2268,-2.3469,-2.0706,1.5066,0.7801,0.4135,0.2915,0.0444,0.2757
1586.6343,26.443905,-7.6226,-2.9814,-2.3361,-2.3919,-2.1661,-2.579,-2.0745,1.719,0.8039,0.4744,0.3165,-0.0526,0.1138
1588.0146,26.46691,-7.5848,-2.8416,-2.4507,-2.4325,-2.1813,-2.2971,-2.3357,1.7195,0.7325,0.4505,0.3388,-0.052,0.2766
1589.4344,26.49057333,-7.7848,-2.7763,-2.387,-2.465,-2.245,-2.4956,-2.5934,1.5756,0.8016,0.4197,0.3006,0.0865,0.2404
1590.8697,26.514495,-7.7426,-2.9391,-2.3173,-2.3865,-2.1215,-2.4016,-2.2371,1.6393,0.8326,0.4432,0.3055,-0.0521,0.2047
1592.3236,26.53872667,-7.5313,-3.0514,-2.4254,-2.4427,-2.1884,-2.1183,-2.633,1.6658,0.7742,0.4644,0.2986,-0.0496,0.4415
1593.7759,26.56293167,-7.5305,-2.9407,-2.314,-2.4553,-2.2117,-2.514,-3.0398,1.6186,0.7744,0.455,0.2994,0.0075,-0.0038
1595.0996,26.58499333,-7.6719,-2.8943,-2.5713,-2.44,-2.2888,-2.4954,-2.3274,1.5594,0.7524,0.4586,0.2834,0.0928,0.1752
1596.5717,26.60952833,-7.5753,-2.9473,-2.4539,-2.2929,-2.1295,-2.2372,-2.7294,1.6342,0.7603,0.4368,0.2954,0.0494,0.2612
1597.9046,26.63174333,-7.399,-2.8647,-2.484,-2.4697,-2.1845,-2.3005,-2.3747,1.694,0.8019,0.4695,0.3295,-0.0232,0.2274
1599.2978,26.65496333,-7.6143,-2.9745,-2.3822,-2.4657,-2.2588,-2.4635,-2.2386,1.5615,0.8034,0.4181,0.3139,0.0276,0.0293
1600.6873,26.67812167,-7.634,-2.6477,-2.3555,-2.3529,-2.2011,-2.3325,-2.6883,1.4685,0.786,0.4364,0.3079,0.0311,0.144
1602.0899,26.70149833,-7.5442,-2.8022,-2.286,-2.445,-2.2063,-2.2774,-2.4521,1.7244,0.7724,0.4625,0.3115,0.0183,0.247
1603.54,26.72566667,-7.3614,-2.9043,-2.4571,-2.4837,-2.1389,-2.2155,-2.5992,1.698,0.7929,0.4656,0.324,0.1007,0.3509
1604.9985,26.749975,-7.5721,-2.8238,-2.5225,-2.4826,-2.1808,-2.5257,-2.8955,1.4951,0.7226,0.4331,0.2777,0.0704,0.3356
1606.3984,26.77330667,-7.5505,-2.7284,-2.5262,-2.384,-2.1743,-2.2936,-2.7626,1.5047,0.7637,0.4708,0.3169,0.0457,0.3512
1607.9198,26.79866333,-7.2687,-3.1047,-2.4293,-2.3565,-2.1223,-2.1406,-2.4102,1.6836,0.78,0.4346,0.2839,0.0361,0.1669
1609.4081,26.82346833,-7.2303,-2.9942,-2.3975,-2.4573,-2.1373,-2.2138,-2.4468,1.6757,0.7512,0.4414,0.2976,-0.1026,0.033
1610.9158,26.84859667,-7.4533,-2.8219,-2.3376,-2.4296,-2.195,-2.2519,-3.1267,1.5924,0.7594,0.4061,0.3188,0.0124,0.0954
1612.4319,26.873865,-7.49,-3.0626,-2.4825,-2.3714,-2.1668,-2.2287,-2.4301,1.6365,0.7783,0.4258,0.3298,0.0177,0.4115
1613.7914,26.89652333,-7.3103,-2.9372,-2.438,-2.3786,-2.2254,-2.3794,-2.8975,1.6456,0.7342,0.4341,0.3059,-0.0355,0.2352
1615.2313,26.92052167,-7.4918,-2.8763,-2.4097,-2.4433,-2.2306,-2.5481,-2.58,1.6057,0.8014,0.503,0.3259,-0.0502,0.1244
1616.7307,26.94551167,-7.4204,-2.7416,-2.5702,-2.4824,-2.1672,-2.5694,-2.218,1.4776,0.777,0.4664,0.3284,-0.0542,0.092
1618.1286,26.96881,-7.3191,-3.0178,-2.4839,-2.4525,-2.1698,-2.1209,-3.3562,1.6418,0.7814,0.4307,0.3328,-0.0453,0.1405
1619.5367,26.99227833,-7.2503,-2.9608,-2.5258,-2.4385,-2.1535,-2.5113,-2.9107,1.6605,0.7818,0.4193,0.329,0.0091,0.4928
1621.0492,27.01748667,-7.4781,-2.8195,-2.4053,-2.4182,-2.2195,-2.1639,-2.9821,1.6088,0.8079,0.4729,0.2956,-0.0892,0.3991
1622.374,27.03956667,-7.2936,-2.7455,-2.4138,-2.4181,-2.1651,-2.1251,-2.3935,1.5925,0.8127,0.4672,0.3148,-0.0699,0.2475
1623.7543,27.06257167,-7.1456,-3.0264,-2.4192,-2.5165,-2.2448,-2.239,-3.4101,1.6496,0.7218,0.4532,0.3214,-0.0239,0.2879
1625.2019,27.08669833,-7.043,-3.0676,-2.4054,-2.5226,-2.1689,-2.3188,-2.8575,1.6054,0.7801,0.4521,0.3124,0.0029,0.3591
1626.7203,27.112005,-7.3382,-2.8563,-2.4016,-2.4603,-2.2329,-2.3638,-2.4131,1.5606,0.8016,0.418,0.3105,-0.1375,0.1604
1628.1739,27.13623167,-7.3089,-2.8805,-2.5314,-2.5016,-2.2092,-2.7131,-2.1866,1.6489,0.782,0.4357,0.311,-0.074,0.1429
1629.6844,27.16140667,-7.1972,-2.9984,-2.4161,-2.4145,-2.1937,-2.4737,-2.9753,1.6435,0.7578,0.4487,0.3179,-0.034,-0.1499
1631.1261,27.185435,-7.24,-2.753,-2.621,-2.4641,-2.2788,-2.6031,-2.825,1.6002,0.7998,0.3937,0.3078,-0.0382,0.3632
1632.56,27.20933333,-7.2556,-2.7819,-2.4941,-2.4324,-2.1788,-2.2531,-2.7928,1.4625,0.775,0.4371,0.3221,0.0341,0.5532
1633.8625,27.23104167,-7.2013,-2.8957,-2.4853,-2.4727,-2.224,-2.0876,-3.2851,1.5905,0.7182,0.472,0.286,-0.0302,0.3423
1635.3345,27.255575,-7.147,-2.8789,-2.3438,-2.4184,-2.1723,-2.4305,-2.7266,1.6454,0.7285,0.4356,0.3236,0.0085,0.2695
1636.7846,27.27974333,-7.3065,-2.8178,-2.4815,-2.4158,-2.1332,-2.4847,-2.8512,1.4659,0.7607,0.4396,0.314,-0.0851,0.3638
1638.2705,27.30450833,-7.1622,-2.8395,-2.3312,-2.4368,-2.1329,-2.4781,-2.6097,1.5559,0.7724,0.439,0.3262,-0.1108,0.176
1639.734,27.3289,-7.0971,-2.961,-2.5379,-2.4324,-2.2093,-2.289,-2.9342,1.6564,0.7125,0.4333,0.2939,-0.1173,0.4228
1641.2079,27.353465,-7.1133,-2.864,-2.4288,-2.5283,-2.1378,-2.3484,-3.0667,1.5806,0.7724,0.4703,0.3147,0.0411,0.2457
1642.5279,27.375465,-7.1607,-2.7529,-2.5603,-2.4856,-2.2064,-2.3925,-2.4143,1.5388,0.7609,0.4265,0.3156,-0.1274,0.3146
1643.9385,27.398975,-7.1649,-2.8856,-2.4566,-2.4307,-2.3324,-2.4576,-2.9529,1.607,0.7534,0.4545,0.3186,-0.0833,0.1996
1645.44,27.424,-7.0984,-2.9176,-2.4638,-2.5234,-2.1971,-2.317,-2.7202,1.6266,0.8016,0.4544,0.3178,-0.1077,0.1699
1646.9566,27.44927667,-7.1784,-2.8405,-2.424,-2.4649,-2.2207,-2.4946,-2.5624,1.6466,0.7551,0.4181,0.271,-0.0947,0.1863
1648.4479,27.47413167,-7.1681,-2.778,-2.457,-2.5109,-2.1473,-2.3453,-2.6334,1.4355,0.7542,0.4213,0.2966,-0.0582,0.1701
1649.9065,27.49844167,-7.1472,-3.0636,-2.4715,-2.4007,-2.1694,-2.3534,-2.9212,1.6076,0.8022,0.4675,0.3345,0.0387,0.2099
1651.3479,27.522465,-6.8238,-3.0671,-2.4406,-2.5209,-2.2192,-2.2095,-3.153,1.7025,0.7801,0.4629,0.3433,-0.0373,0.0843
1652.862,27.5477,-7.152,-2.8197,-2.5043,-2.4533,-2.2496,-2.2854,-3.1104,1.5007,0.7462,0.4212,0.3161,-0.0931,0.0393
1654.3164,27.57194,-7.2225,-3.0118,-2.6555,-2.5372,-2.143,-2.163,-3.3052,1.5195,0.7497,0.426,0.2905,-0.1024,0.1404
1655.6964,27.59494,-7.013,-2.912,-2.4499,-2.5054,-2.2269,-2.4527,-3.0309,1.5967,0.7628,0.4208,0.3045,0.0468,0.2791
1657.1019,27.618365,-6.9113,-2.9026,-2.5008,-2.5824,-2.2604,-2.2583,-3.2085,1.6495,0.6888,0.4336,0.3237,0.0341,0.2425
1658.4477,27.640795,-7.1769,-2.8497,-2.5871,-2.4078,-2.1391,-2.3636,-3.1922,1.4787,0.7555,0.4558,0.2838,-0.105,0.2448
1659.9165,27.665275,-7.0352,-2.8733,-2.5496,-2.4281,-2.1572,-2.2993,-3.2606,1.5851,0.7587,0.449,0.3121,-0.0453,0.3261
1661.3738,27.68956333,-6.9919,-3.0777,-2.4188,-2.4796,-2.1604,-2.3017,-3.4877,1.649,0.7521,0.445,0.3327,-0.0402,0.2435
1662.8785,27.71464167,-7.0016,-2.854,-2.5777,-2.4651,-2.2291,-2.3109,-3.0175,1.6217,0.7955,0.4264,0.3275,0.0034,0.3928
1664.3598,27.73933,-7.1121,-2.7169,-2.379,-2.4548,-2.1135,-2.418,-2.5376,1.4617,0.6897,0.4257,0.3071,-0.0979,0.1759
1665.6643,27.76107167,-7.0827,-3.0186,-2.401,-2.5185,-2.1529,-2.3411,-2.9768,1.6753,0.7534,0.4191,0.3039,-0.0113,0.2553
1667.1047,27.78507833,-6.7848,-2.9612,-2.4694,-2.4418,-2.1939,-2.6472,-2.9526,1.6037,0.7396,0.4064,0.3074,0.0241,0.0844
1668.6223,27.81037167,-7.0889,-2.8402,-2.4328,-2.5371,-2.1498,-2.3538,-2.6243,1.5285,0.7872,0.4004,0.3245,-0.0241,0.3658
1670.0056,27.83342667,-7.062,-2.8504,-2.5872,-2.4818,-2.2855,-2.5325,-2.7482,1.4511,0.778,0.4521,0.2976,-0.0366,0.1378
1671.4658,27.85776333,-6.8201,-2.9722,-2.3377,-2.4957,-2.1859,-2.1891,-2.5832,1.6184,0.7784,0.4928,0.327,-0.0179,0.4017
1672.9758,27.88293,-6.7678,-2.9813,-2.4717,-2.4912,-2.1177,-2.396,-2.8496,1.642,0.7931,0.4485,0.3032,-0.0607,0.2877
1674.3073,27.90512167,-7.0905,-2.7555,-2.3866,-2.416,-2.211,-2.4321,-2.431,1.4759,0.7184,0.4753,0.3054,-0.0147,-0.0116
1675.7547,27.929245,-7.0208,-2.8373,-2.5657,-2.4533,-2.2288,-2.4221,-3.0182,1.538,0.7275,0.4646,0.3125,-0.1556,0.141
1677.2045,27.95340833,-6.8298,-2.9271,-2.4308,-2.5213,-2.2009,-2.3806,-2.8054,1.6107,0.757,0.412,0.3242,-0.0486,0.4998
1678.5411,27.975685,-6.82,-3.0291,-2.3635,-2.4424,-2.1404,-2.1984,-2.9467,1.6532,0.7624,0.4096,0.3012,-0.1372,0.287
1679.8147,27.99691167,-6.968,-2.7653,-2.4646,-2.3049,-2.1663,-2.4007,-2.6283,1.4456,0.7295,0.4298,0.316,-0.0565,0.297
1681.3199,28.02199833,-6.9613,-2.7834,-2.4025,-2.5349,-2.1541,-2.5383,-3.1137,1.5835,0.7788,0.4207,0.3142,-0.0556,0.2255
1682.7823,28.04637167,-6.7688,-3.0643,-2.5718,-2.5521,-2.1943,-2.2724,-2.3786,1.568,0.7603,0.4385,0.3044,-0.0657,0.5711
1684.2048,28.07008,-6.9035,-2.7391,-2.3519,-2.4595,-2.1895,-2.4321,-2.9699,1.5407,0.7152,0.4101,0.3063,-0.0428,0.1939
1685.6958,28.09493,-6.8431,-2.5784,-2.4268,-2.4078,-2.1837,-2.29,-2.9952,1.4525,0.6983,0.3981,0.2927,-0.0339,0.2731
1687.2019,28.12003167,-6.8224,-2.9801,-2.4044,-2.3685,-2.1557,-2.1452,-3.091,1.5506,0.7637,0.4087,0.2872,-0.133,0.2379
1688.7295,28.14549167,-6.602,-2.8962,-2.386,-2.3692,-2.2068,-2.3604,-3.3527,1.5557,0.736,0.4136,0.3085,-0.1131,0.1503
1690.1856,28.16976,-6.8648,-2.661,-2.3382,-2.3663,-2.1721,-2.3798,-3.4558,1.4345,0.7246,0.3613,0.2782,-0.101,0.0638
1691.6403,28.194005,-6.7419,-2.7472,-2.398,-2.3657,-2.0452,-2.1662,-2.9848,1.493,0.7084,0.3448,0.2721,-0.0915,0.1816
1693.1738,28.21956333,-6.4939,-2.7355,-2.2895,-2.328,-2.1342,-2.1645,-2.3956,1.5432,0.6931,0.3787,0.2847,-0.0696,0.1798
1694.6633,28.24438833,-6.4472,-2.7211,-2.4018,-2.3279,-2.1474,-2.1068,-2.8143,1.4704,0.6286,0.3856,0.2606,-0.0899,0.2123
1696.1655,28.269425,-6.6696,-2.5165,-2.4732,-2.4637,-2.1192,-2.1344,-2.8907,1.3108,0.6877,0.3843,0.2224,-0.0874,0.1714
1697.6672,28.29445333,-6.4485,-2.7171,-2.2086,-2.3362,-2.1354,-2.1295,-3.0059,1.5719,0.6751,0.3757,0.2268,-0.1725,0.1439
1699.174,28.31956667,-6.2049,-2.6648,-2.4577,-2.4128,-2.1248,-2.226,-2.5967,1.4685,0.6191,0.3909,0.2352,0.0246,0.1881
1700.679,28.34465,-6.4928,-2.4343,-2.2034,-2.3378,-2.1394,-2.3888,-2.5903,1.3241,0.6641,0.3332,0.2052,-0.0828,0.3521
1702.0641,28.367735,-6.3608,-2.6964,-2.1723,-2.2974,-1.9635,-2.2907,-2.2193,1.3619,0.6003,0.3335,0.2283,-0.0549,0.114
1703.4763,28.39127167,-6.1875,-2.618,-2.207,-2.2599,-2.1007,-2.1652,-2.1088,1.4409,0.6687,0.3047,0.2079,-0.1686,0.273
1704.9244,28.41540667,-6.1843,-2.527,-2.1632,-2.2997,-2.0279,-2.304,-2.966,1.4061,0.5761,0.3116,0.1635,-0.0953,0.2149
1706.4496,28.44082667,-6.1981,-2.2758,-2.3161,-2.1738,-2.0185,-2.0488,-2.5908,1.2194,0.5952,0.2589,0.1769,-0.11,0.0303
1707.8819,28.46469833,-6.1815,-2.288,-2.281,-2.2653,-1.9587,-2.4315,-2.6764,1.4402,0.5816,0.3106,0.1789,-0.1817,-0.0031
1709.4399,28.490665,-5.9437,-2.4485,-2.276,-2.2894,-1.9201,-2.263,-2.9158,1.3484,0.523,0.2883,0.1417,-0.1766,0.0524
1710.8685,28.514475,-6.156,-2.185,-2.0787,-2.1289,-1.9072,-2.2992,-2.021,1.2044,0.5289,0.2513,0.1611,-0.1649,0.2213
1712.3483,28.53913833,-5.738,-2.0249,-2.0288,-2.0805,-1.8385,-2.0321,-2.4666,1.168,0.4502,0.2538,0.0977,-0.2215,0.0747
1713.7661,28.56276833,-5.5906,-2.2307,-2.0098,-2.0556,-1.8699,-1.8983,-2.2555,1.3785,0.4839,0.2092,0.0873,-0.1553,0.1714
1715.1387,28.585645,-5.5437,-2.0793,-1.941,-2.0285,-1.8628,-2.1743,-2.2427,1.242,0.5072,0.2525,0.0771,-0.1556,0.1303
1716.6619,28.61103167,-5.497,-1.8413,-1.8025,-1.9858,-1.7856,-2.2263,-2.4339,1.1332,0.503,0.1924,0.0632,-0.165,0.1084
1718.0463,28.634105,-5.3921,-1.926,-1.8198,-2.0009,-1.7182,-1.832,-2.9245,1.1411,0.4544,0.1448,0.0684,-0.2015,-0.0962
1719.3456,28.65576,-5.2379,-1.9056,-1.8112,-2.0321,-1.6842,-1.9411,-2.7032,1.1479,0.4151,0.1564,0.0456,-0.2383,0.0771
1720.6416,28.67736,-5.0955,-1.9153,-1.7341,-1.9295,-1.642,-1.9031,-2.7165,1.1288,0.3831,0.1056,0.0511,-0.2579,-0.0623
1721.7957,28.696595,-5.2205,-1.7519,-1.7434,-1.8438,-1.7068,-2.1391,-2.3682,1.0088,0.3856,0.0904,-0.0351,-0.2473,-0.0214
1723.0643,28.71773833,-5.2017,-1.7691,-1.6306,-1.925,-1.5627,-1.8373,-2.4541,0.9426,0.3794,0.0526,-0.0533,-0.3329,-0.2218
1724.3189,28.73864833,-4.9195,-1.6873,-1.65,-1.8003,-1.5912,-1.752,-2.2423,1.0549,0.3378,0.1061,-0.0256,-0.3592,-0.0363
1725.7355,28.76225833,-4.711,-1.7595,-1.6956,-1.7033,-1.6723,-2.0156,-2.623,1.0502,0.3132,0.0625,-0.0414,-0.3694,0.0527
1727.256,28.7876,-4.7666,-1.4681,-1.6184,-1.7537,-1.5105,-1.8214,-2.4344,0.8319,0.3116,0.0026,-0.0703,-0.3211,-0.1137
1728.6702,28.81117,-4.7255,-1.5299,-1.6774,-1.6596,-1.581,-1.7684,-2.1591,0.8891,0.2218,-0.0261,-0.1001,-0.3293,-0.0426
1730.0919,28.834865,-4.5356,-1.4186,-1.4203,-1.6486,-1.4178,-1.6174,-1.9098,0.892,0.1868,-0.0373,-0.1122,-0.3188,-0.3471
